Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2022","2022","g/An","8000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2023","2023","g/An","8000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2024","2024","g/An","8000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0118","Millet","2020","2020","kg/ha","489.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0118","Millet","2021","2021","kg/ha","489.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0118","Millet","2022","2022","kg/ha","489.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0118","Millet","2023","2023","kg/ha","489.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0118","Millet","2024","2024","kg/ha","489.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0117","Oats","2020","2020","kg/ha","2175.6","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0117","Oats","2021","2021","kg/ha","1627.6","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0117","Oats","2022","2022","kg/ha","1020.4","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0117","Oats","2023","2023","kg/ha","1490.9","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","0117","Oats","2024","2024","kg/ha","1380.6","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","kg/ha","24610.8","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","kg/ha","24904.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","24935","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","25063.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","25193.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01323","Oranges","2020","2020","kg/ha","43531.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01323","Oranges","2021","2021","kg/ha","44490.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01323","Oranges","2022","2022","kg/ha","44616.2","E","Estimated value",""
